slide_id,patch_idx,s1_prob,s2_tls_pixels,s2_gc_pixels,gt_tls_pixels,gt_gc_pixels,tls_dice,gc_dice,label,label_reason
TCGA-77-A5G7-01Z-00-DX1,3019,0.9253281950950623,38577,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G7-01Z-00-DX1,3114,0.7801000475883484,3876,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G7-01Z-00-DX1,3115,0.9595167636871338,40335,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G7-01Z-00-DX1,3116,0.8035298585891724,9230,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G7-01Z-00-DX1,12567,0.5388693809509277,21779,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G7-01Z-00-DX1,12568,0.5699046850204468,15827,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G7-01Z-00-DX1,12673,0.5398639440536499,22965,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G7-01Z-00-DX1,12674,0.572886049747467,35818,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G7-01Z-00-DX1,12778,0.5434054136276245,103,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G7-01Z-00-DX1,12779,0.52306067943573,14241,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G7-01Z-00-DX1,14468,0.9025782346725464,34479,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G7-01Z-00-DX1,14553,0.8587265014648438,15740,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-39-5031-01Z-00-DX1,642,0.8545613884925842,27809,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-39-5031-01Z-00-DX1,714,0.8265030980110168,40095,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-39-5031-01Z-00-DX1,715,0.8246635794639587,2259,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-39-5031-01Z-00-DX1,786,0.8003863096237183,30457,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-39-5031-01Z-00-DX1,1523,0.5668582916259766,14402,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-39-5031-01Z-00-DX1,6311,0.7174499034881592,38477,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-39-5031-01Z-00-DX1,6312,0.9823492169380188,65023,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-39-5031-01Z-00-DX1,6313,0.9850274324417114,65536,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-39-5031-01Z-00-DX1,6314,0.9558398127555847,28074,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-39-5031-01Z-00-DX1,6401,0.7550154328346252,35697,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-39-5031-01Z-00-DX1,6402,0.9862422943115234,63814,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-39-5031-01Z-00-DX1,6403,0.9868348240852356,65536,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-39-5031-01Z-00-DX1,6404,0.9781277179718018,62549,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-39-5031-01Z-00-DX1,6497,0.6866968870162964,297,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-39-5031-01Z-00-DX1,6498,0.7969543933868408,6052,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-39-5031-01Z-00-DX1,6499,0.9723870158195496,36620,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-39-5031-01Z-00-DX1,6500,0.8771134614944458,4651,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-39-5031-01Z-00-DX1,6592,0.7958714365959167,2244,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-39-5031-01Z-00-DX1,7294,0.8707656264305115,25859,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-39-5031-01Z-00-DX1,7392,0.8802143931388855,28864,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-39-5031-01Z-00-DX1,9872,0.5164250135421753,22363,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-39-5031-01Z-00-DX1,9873,0.7443768978118896,40997,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-39-5031-01Z-00-DX1,9967,0.7373256087303162,14081,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-39-5031-01Z-00-DX1,10349,0.8044536113739014,18872,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-39-5031-01Z-00-DX1,10438,0.8582828640937805,37142,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,3614,0.5473774671554565,20952,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,3709,0.5048617124557495,55796,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,3710,0.5152695775032043,4947,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,4009,0.5536050796508789,293,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,4063,0.5279232263565063,23946,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,4064,0.5021582841873169,56482,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,4095,0.5745990872383118,54143,10170,0,0,0.0000,0.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,4096,0.5373406410217285,29552,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,4149,0.6083641648292542,58895,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,4150,0.6702914834022522,34221,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,5023,0.5174203515052795,58350,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,5125,0.624716579914093,31868,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,5126,0.5839154124259949,5184,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,6129,0.7781493067741394,33036,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,6130,0.9156365394592285,44569,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,6255,0.6800358295440674,60753,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,6256,0.9253013134002686,65341,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,6378,0.5178107023239136,45420,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,6379,0.5154183506965637,15478,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,6380,0.5149161219596863,35168,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,6773,0.5122984647750854,28788,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,6890,0.742668628692627,64336,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,6891,0.5591892600059509,51820,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,7002,0.5174926519393921,826,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,7003,0.7068644165992737,65122,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,7004,0.5496000647544861,64219,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,7111,0.5039588809013367,40040,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,7112,0.6428068280220032,65060,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,7113,0.5233646035194397,64124,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,7221,0.5752560496330261,64620,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,7222,0.5604485869407654,65536,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,8000,0.5300912857055664,64709,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,8001,0.5970121622085571,65536,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,8102,0.6226310133934021,58921,2069,0,0,0.0000,0.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,8103,0.6401678323745728,44477,3458,0,0,0.0000,0.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,8104,0.7299072742462158,53517,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,8105,0.8809884190559387,65303,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,8106,0.796375572681427,50408,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,8107,0.7378005385398865,14645,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,8209,0.5227088332176208,14347,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,8210,0.9127189517021179,44308,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,8211,0.9277343153953552,29015,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-77-A5G3-01Z-00-DX1,8399,0.5597310066223145,803,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-7580-01Z-00-DX1,1062,0.5199154019355774,26367,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-7580-01Z-00-DX1,2286,0.5082271695137024,124,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-7580-01Z-00-DX1,2334,0.9554414749145508,53747,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-7580-01Z-00-DX1,2335,0.8194578289985657,10193,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-7580-01Z-00-DX1,2560,0.6097427606582642,21662,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-7580-01Z-00-DX1,2561,0.6569563746452332,58026,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-7223-01Z-00-DX1,1257,0.8882283568382263,2506,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-60-2707-01Z-00-DX1,6972,0.5285707712173462,8245,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-60-2707-01Z-00-DX1,6973,0.8620621562004089,39458,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-60-2707-01Z-00-DX1,7119,0.7342343330383301,24740,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-60-2707-01Z-00-DX1,7120,0.8143665194511414,37439,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-60-2707-01Z-00-DX1,7676,0.7755193114280701,48848,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-60-2707-01Z-00-DX1,7824,0.5859747529029846,30862,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-60-2707-01Z-00-DX1,7825,0.6220792531967163,14374,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-60-2707-01Z-00-DX1,8110,0.6448901295661926,8923,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-60-2707-01Z-00-DX1,8111,0.761208176612854,33232,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-60-2707-01Z-00-DX1,8256,0.6334371566772461,4684,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-60-2707-01Z-00-DX1,8257,0.6900454759597778,28662,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-60-2707-01Z-00-DX1,8258,0.6393364667892456,8795,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-60-2707-01Z-00-DX1,10245,0.9275967478752136,42493,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-60-2707-01Z-00-DX1,10246,0.9225562810897827,19131,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-60-2707-01Z-00-DX1,12346,0.9280882477760315,53127,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-60-2707-01Z-00-DX1,12347,0.9269014000892639,50674,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-60-2707-01Z-00-DX1,12480,0.929293692111969,61168,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-60-2707-01Z-00-DX1,12481,0.9220443367958069,32268,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,3127,0.5065873861312866,19577,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,3128,0.5788999199867249,46294,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,3225,0.6934128999710083,64067,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,3226,0.6813023686408997,63425,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,4222,0.5056886672973633,11543,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,4332,0.9733834862709045,35131,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,4333,0.9795565605163574,64744,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,4334,0.9688517451286316,48240,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,4335,0.9583527445793152,64144,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,4336,0.924431324005127,119,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,4444,0.969122588634491,49499,14125,0,0,0.0000,0.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,4445,0.9803778529167175,60653,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,4446,0.9742281436920166,57907,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,4447,0.9601295590400696,63284,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,4556,0.948988139629364,45172,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,4557,0.9720492362976074,10202,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,4558,0.9674718379974365,25536,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,4559,0.9590937495231628,27323,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,4778,0.8329889178276062,22606,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,4891,0.898553192615509,52947,12179,0,0,0.0000,0.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,4892,0.8244857788085938,12774,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,4935,0.5466001033782959,144,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,5005,0.7503454685211182,54643,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,5812,0.539321780204773,13143,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,5813,0.5233132839202881,677,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,5814,0.662136971950531,59566,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,5938,0.5703753232955933,14282,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,5939,0.7633197903633118,34746,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,5940,0.7073540687561035,62632,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,8162,0.5872876048088074,2338,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,8271,0.9421586990356445,14267,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,8382,0.972326397895813,48388,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,8383,0.9728397130966187,46024,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,8492,0.9710436463356018,28536,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,8493,0.9858615398406982,61457,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,8606,0.9227809906005859,18228,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,8607,0.8822585940361023,3832,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,8843,0.7342445850372314,24148,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,8844,0.766325831413269,12248,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,8963,0.9806544184684753,65533,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,8964,0.9807000160217285,55718,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,9084,0.8040558695793152,14691,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,9085,0.9663115739822388,42058,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,9596,0.6192820072174072,9335,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,9693,0.9796181321144104,27234,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,9694,0.986041247844696,65531,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,9695,0.9847398400306702,60950,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,9784,0.957086980342865,20391,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,9785,0.9621822834014893,17416,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,9786,0.9590582251548767,11468,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,10056,0.5819832682609558,32734,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,10057,0.9624425768852234,36457,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,10148,0.5344170331954956,1584,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,10149,0.9593177437782288,33996,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,10266,0.5465399026870728,8886,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,10267,0.6157674789428711,23970,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,10356,0.7771098017692566,54933,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,10371,0.5210205316543579,20549,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,10372,0.7820616960525513,46863,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,10461,0.5588291883468628,49074,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,11677,0.5730575919151306,26468,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,11678,0.6505722999572754,61973,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,11679,0.676956295967102,12088,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,11757,0.8405216932296753,51999,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,11758,0.7883966565132141,21448,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,12030,0.6552656292915344,1452,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,12452,0.6234133243560791,28246,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-56-8308-01Z-00-DX1,12453,0.547622799873352,11557,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-63-A5MN-01Z-00-DX1,3284,0.9531697630882263,5058,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-63-A5MN-01Z-00-DX1,3362,0.7250149846076965,5447,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-63-A5MN-01Z-00-DX1,3363,0.9713135957717896,62816,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-63-A5MN-01Z-00-DX1,3364,0.8767049312591553,10278,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-63-A5MN-01Z-00-DX1,3436,0.9619920253753662,28942,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-63-A5MN-01Z-00-DX1,3437,0.7795030474662781,830,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-63-A5MN-01Z-00-DX1,3441,0.7297552227973938,512,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-63-A5MN-01Z-00-DX1,5401,0.5673114657402039,25007,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,2916,0.721197783946991,29724,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,3042,0.7368423938751221,46981,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,4957,0.9268242120742798,45071,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,4958,0.921890377998352,26443,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,5077,0.8952813148498535,36607,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,5078,0.9301056265830994,34346,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,5134,0.5314428806304932,13989,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,5135,0.6131844520568848,20107,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,5191,0.5766330361366272,24814,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,5192,0.9312824010848999,30113,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,5242,0.9306818842887878,47216,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,5243,0.9580900073051453,65536,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,5244,0.9443425536155701,65536,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,5245,0.7486110925674438,63187,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,5296,0.5863808393478394,5450,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,5339,0.7457457780838013,19072,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,5340,0.7785201072692871,48776,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,5341,0.6854529976844788,24832,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,5601,0.9760101437568665,65536,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,5602,0.9820834398269653,63598,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,5697,0.9735466837882996,40680,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,5698,0.9755663275718689,61026,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,5699,0.8136419057846069,2241,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,6005,0.909928023815155,48974,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,6006,0.5207144021987915,12333,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,6161,0.590660035610199,7439,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,6162,0.6665061712265015,49812,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,6163,0.5510344505310059,27376,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,6268,0.5442313551902771,18564,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,6269,0.5374916195869446,17214,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,7450,0.700763463973999,23163,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,7567,0.9413197636604309,55163,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,10909,0.6662801504135132,461,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,10910,0.792853593826294,9583,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,10911,0.7408724427223206,3369,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,11051,0.7679033875465393,45590,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,11052,0.984666109085083,65208,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,11053,0.9022578597068787,17520,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,11193,0.7117809057235718,5646,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,11194,0.7505581974983215,1407,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,12946,0.7064076662063599,48645,0,0,0,0.0000,1.0000,0,fp_s2_fired
TCGA-52-7622-01Z-00-DX1,13072,0.5059265494346619,21884,0,0,0,0.0000,1.0000,0,fp_s2_fired
